Account Id,Exchange,Trading Symbol,Product Type,Net Qty,Last Traded Price,Buy Qty,Sell Qty,Buy Value,Sell Value,Mark To Market,Total Turnover,Net Value,Buy Avg Price,Sell Avg Price,BEP,Instrument Name,Entity Type,Client Type,Option Type,Strike Price,Option flag,RMS Square Off,Realized MTM,Unrealized MTM,Total Consideration,MTM (Base Currency),Realized MTM (Base Currency),Unrealised MTM (Base Currency),Buy Value (Base Currency),Sell Value (Base Currency),Net Value (Base Currency),Branch Id,Expiry,Actual Buy Avg Price,Actual Sell Avg Price,Actual Buy Value,Actual Sell Value,Actual Mark To Market,Actual Realized MTM,Actual Unrealized MTM,Lot Size,Net Lot,Buy Lot,Sell Lot,Security Id,Giveup Buy Qty,Giveup Sell Qty,Giveup Net Qty,
PR14,BSEFO,SENSEX 12FEB2026 PE 83500,MIS,0,0.05,200,200,5960.00,4450.00,-1510.00,10410.00,-1510.00,29.80,22.25,0.00,IO,,Non_Institutionals,PE,83500.00,OTM,Included,-1510.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,29.80,22.25,5960.00,4450.00,-1510.00,-1510.00,0.00,20,0,10,10,828414,0,0,0,
PR17,BSEFO,SENSEX 12FEB2026 PE 82900,NRML,0,0.05,40,40,196.00,86.00,-110.00,282.00,-110.00,4.90,2.15,0.00,IO,,Non_Institutionals,PE,82900.00,OTM,Included,-110.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,4.90,2.15,196.00,86.00,-110.00,-110.00,0.00,20,0,2,2,825090,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 PE 84100,NRML,0,424.25,180,180,45049.00,38887.00,-6162.00,83936.00,-6162.00,250.27,216.04,0.00,IO,,Non_Institutionals,PE,84100.00,ITM,Included,-6162.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,250.27,216.04,45049.00,38887.00,-6162.00,-6162.00,0.00,20,0,9,9,824563,0,0,0,
PR22,BSEFO,SENSEX 12FEB2026 CE 84000,NRML,0,0.05,8400,8400,286507.00,285800.00,-707.00,572307.00,-707.00,34.11,34.02,0.00,IO,,Non_Institutionals,CE,84000.00,OTM,Included,-707.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,34.11,34.02,286507.00,285800.00,-707.00,-707.00,0.00,20,0,420,420,824824,0,0,0,
PR37,BSEFO,SENSEX 12FEB2026 PE 83500,NRML,0,0.05,1000,1000,24350.00,24275.00,-75.00,48625.00,-75.00,24.35,24.28,0.00,IO,,Non_Institutionals,PE,83500.00,OTM,Included,-75.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,24.35,24.28,24350.00,24275.00,-75.00,-75.00,0.00,20,0,50,50,828414,0,0,0,
PR14,BSEFO,SENSEX 12FEB2026 PE 81000,MIS,0,0.05,720,720,1532.00,886.00,-646.00,2418.00,-646.00,2.13,1.23,0.00,IO,,Non_Institutionals,PE,81000.00,OTM,Included,-646.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.13,1.23,1532.00,886.00,-646.00,-646.00,0.00,20,0,36,36,827958,0,0,0,
PR37,BSEFO,SENSEX 12FEB2026 CE 84100,NRML,0,0.05,1000,1000,19050.00,21100.00,2050.00,40150.00,2050.00,19.05,21.10,0.00,IO,,Non_Institutionals,CE,84100.00,OTM,Included,2050.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,19.05,21.10,19050.00,21100.00,2050.00,2050.00,0.00,20,0,50,50,830732,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 CE 87200,NRML,0,0.05,120,120,237.00,243.00,6.00,480.00,6.00,1.98,2.03,0.00,IO,,Non_Institutionals,CE,87200.00,OTM,Included,6.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,1.98,2.03,237.00,243.00,6.00,6.00,0.00,20,0,6,6,826858,0,0,0,
PR17,BSEFO,SENSEX 12FEB2026 CE 85800,NRML,0,0.05,120,120,342.00,168.00,-174.00,510.00,-174.00,2.85,1.40,0.00,IO,,Non_Institutionals,CE,85800.00,OTM,Included,-174.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.85,1.40,342.00,168.00,-174.00,-174.00,0.00,20,0,6,6,826902,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 CE 85600,MIS,0,0.05,5500,5500,17991.00,7850.00,-10141.00,25841.00,-10141.00,3.27,1.43,0.00,IO,,Non_Institutionals,CE,85600.00,OTM,Included,-10141.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,3.27,1.43,17991.00,7850.00,-10141.00,-10141.00,0.00,20,0,275,275,826452,0,0,0,
PR36,BSEFO,SENSEX 12FEB2026 PE 83600,NRML,0,0.05,12000,12000,70306.00,96701.00,26395.00,167007.00,26395.00,5.86,8.06,0.00,IO,,Non_Institutionals,PE,83600.00,OTM,Included,26395.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,5.86,8.06,70306.00,96701.00,26395.00,26395.00,0.00,20,0,600,600,826651,0,0,0,
PR05,BSEFO,SENSEX 12FEB2026 CE 86900,MIS,0,0.05,2640,2640,5944.00,2323.00,-3621.00,8267.00,-3621.00,2.25,0.88,0.00,IO,,Non_Institutionals,CE,86900.00,OTM,Included,-3621.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.25,0.88,5944.00,2323.00,-3621.00,-3621.00,0.00,20,0,132,132,829389,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 PE 81000,NRML,0,0.05,5840,5840,1031.00,11066.00,10035.00,12097.00,10035.00,0.18,1.89,0.00,IO,,Non_Institutionals,PE,81000.00,OTM,Included,10035.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,0.18,1.89,1031.00,11066.00,10035.00,10035.00,0.00,20,0,292,292,827958,0,0,0,
PR05,BSEFO,SENSEX 19FEB2026 PE 83500,NRML,0,326.00,800,800,213776.00,203869.00,-9907.00,417645.00,-9907.00,267.22,254.84,0.00,IO,,Non_Institutionals,PE,83500.00,OTM,Included,-9907.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,19Feb2026,267.22,254.84,213776.00,203869.00,-9907.00,-9907.00,0.00,20,0,40,40,837398,0,0,0,
PR16,BSEFO,SENSEX 12FEB2026 PE 83900,NRML,0,224.40,1880,1880,306082.00,229960.00,-76122.00,536042.00,-76122.00,162.81,122.32,0.00,IO,,Non_Institutionals,PE,83900.00,ITM,Included,-76122.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,162.81,122.32,306082.00,229960.00,-76122.00,-76122.00,0.00,20,0,94,94,825357,0,0,0,
PR12,BSEFO,SENSEX 12FEB2026 PE 83600,NRML,0,0.05,20,20,480.00,1143.00,663.00,1623.00,663.00,24.00,57.15,0.00,IO,,Non_Institutionals,PE,83600.00,OTM,Included,663.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,24.00,57.15,480.00,1143.00,663.00,663.00,0.00,20,0,1,1,826651,0,0,0,
PR22,BSEFO,SENSEX 12FEB2026 CE 83800,NRML,0,0.05,1400,1400,140.00,5420.00,5280.00,5560.00,5280.00,0.10,3.87,0.00,IO,,Non_Institutionals,CE,83800.00,OTM,Included,5280.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,0.10,3.87,140.00,5420.00,5280.00,5280.00,0.00,20,0,70,70,825592,0,0,0,
PR20,BSEFO,SENSEX 12FEB2026 CE 84900,NRML,0,0.05,60,60,378.00,89.00,-289.00,467.00,-289.00,6.30,1.48,0.00,IO,,Non_Institutionals,CE,84900.00,OTM,Included,-289.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,6.30,1.48,378.00,89.00,-289.00,-289.00,0.00,20,0,3,3,828055,0,0,0,
PR20,BSEFO,SENSEX 12FEB2026 PE 83900,NRML,0,224.40,1560,1560,268033.00,193570.00,-74463.00,461603.00,-74463.00,171.82,124.08,0.00,IO,,Non_Institutionals,PE,83900.00,ITM,Included,-74463.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,171.82,124.08,268033.00,193570.00,-74463.00,-74463.00,0.00,20,0,78,78,825357,0,0,0,
PR12,BSEFO,SENSEX 12FEB2026 PE 83000,NRML,0,0.05,1480,1480,8441.00,2764.00,-5677.00,11205.00,-5677.00,5.70,1.87,0.00,IO,,Non_Institutionals,PE,83000.00,OTM,Included,-5677.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,5.70,1.87,8441.00,2764.00,-5677.00,-5677.00,0.00,20,0,74,74,829276,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 CE 84500,NRML,0,0.05,300,300,5070.00,1965.00,-3105.00,7035.00,-3105.00,16.90,6.55,0.00,IO,,Non_Institutionals,CE,84500.00,OTM,Included,-3105.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,16.90,6.55,5070.00,1965.00,-3105.00,-3105.00,0.00,20,0,15,15,831669,0,0,0,
PR20,NSEFO,NIFTY 17FEB2026 PE 25750,NRML,0,73.90,65,65,5073.25,5980.00,906.75,11053.25,906.75,78.05,92.00,0.00,OPTIDX,,Non_Institutionals,PE,25750.00,OTM,Included,906.75,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,17Feb2026,78.05,92.00,5073.25,5980.00,906.75,906.75,0.00,65,0,1,1,48227,0,0,0,
PR21,BSEFO,SENSEX 12FEB2026 PE 82100,MIS,0,0.05,420,420,1344.00,1281.00,-63.00,2625.00,-63.00,3.20,3.05,0.00,IO,,Non_Institutionals,PE,82100.00,OTM,Included,-63.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,3.20,3.05,1344.00,1281.00,-63.00,-63.00,0.00,20,0,21,21,830924,0,0,0,
PR12,BSEFO,SENSEX 12FEB2026 PE 83800,NRML,0,124.80,1040,1040,233429.00,94871.00,-138558.00,328300.00,-138558.00,224.45,91.22,0.00,IO,,Non_Institutionals,PE,83800.00,ITM,Included,-138558.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,224.45,91.22,233429.00,94871.00,-138558.00,-138558.00,0.00,20,0,52,52,827104,0,0,0,
PR14,BSEFO,SENSEX 12FEB2026 PE 82600,NRML,0,0.05,100,100,215.00,120.00,-95.00,335.00,-95.00,2.15,1.20,0.00,IO,,Non_Institutionals,PE,82600.00,OTM,Included,-95.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.15,1.20,215.00,120.00,-95.00,-95.00,0.00,20,0,5,5,830083,0,0,0,
PR12,BSEFO,SENSEX 12FEB2026 CE 83900,NRML,0,0.05,480,480,13987.00,20953.00,6966.00,34940.00,6966.00,29.14,43.65,0.00,IO,,Non_Institutionals,CE,83900.00,OTM,Included,6966.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,29.14,43.65,13987.00,20953.00,6966.00,6966.00,0.00,20,0,24,24,827778,0,0,0,
PR33,BSEFO,SENSEX 12FEB2026 CE 83800,NRML,0,0.05,200,200,444.00,2757.00,2313.00,3201.00,2313.00,2.22,13.79,0.00,IO,,Non_Institutionals,CE,83800.00,OTM,Included,2313.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.22,13.79,444.00,2757.00,2313.00,2313.00,0.00,20,0,10,10,825592,0,0,0,
PR20,BSEFO,SENSEX 12FEB2026 PE 83300,NRML,0,0.05,40,40,229.00,70.00,-159.00,299.00,-159.00,5.73,1.75,0.00,IO,,Non_Institutionals,PE,83300.00,OTM,Included,-159.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,5.73,1.75,229.00,70.00,-159.00,-159.00,0.00,20,0,2,2,827963,0,0,0,
PR20,NSEFO,NIFTY 17FEB2026 CE 26450,NRML,0,7.00,520,520,6623.50,3929.25,-2694.25,10552.75,-2694.25,12.74,7.56,0.00,OPTIDX,,Non_Institutionals,CE,26450.00,OTM,Included,-2694.25,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,17Feb2026,12.74,7.56,6623.50,3929.25,-2694.25,-2694.25,0.00,65,0,8,8,48254,0,0,0,
PR09,BSEFO,SENSEX 12FEB2026 CE 85100,NRML,0,0.05,1680,1680,8574.00,2820.00,-5754.00,11394.00,-5754.00,5.10,1.68,0.00,IO,,Non_Institutionals,CE,85100.00,OTM,Included,-5754.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,5.10,1.68,8574.00,2820.00,-5754.00,-5754.00,0.00,20,0,84,84,827285,0,0,0,
PR17,BSEFO,SENSEX 12FEB2026 CE 83900,NRML,0,0.05,420,420,20907.00,38698.00,17791.00,59605.00,17791.00,49.78,92.14,0.00,IO,,Non_Institutionals,CE,83900.00,OTM,Included,17791.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,49.78,92.14,20907.00,38698.00,17791.00,17791.00,0.00,20,0,21,21,827778,0,0,0,
PR22,BSEFO,SENSEX 12FEB2026 PE 83800,NRML,0,124.80,4200,4200,342444.00,300094.00,-42350.00,642538.00,-42350.00,81.53,71.45,0.00,IO,,Non_Institutionals,PE,83800.00,ITM,Included,-42350.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,81.53,71.45,342444.00,300094.00,-42350.00,-42350.00,0.00,20,0,210,210,827104,0,0,0,
PR24,BSEFO,SENSEX 12FEB2026 PE 83700,MIS,0,25.10,1800,1800,105849.00,81915.00,-23934.00,187764.00,-23934.00,58.81,45.51,0.00,IO,,Non_Institutionals,PE,83700.00,ATM,Included,-23934.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,58.81,45.51,105849.00,81915.00,-23934.00,-23934.00,0.00,20,0,90,90,824886,0,0,0,
PR33,NSEFO,NIFTY 17FEB2026 PE 25950,NRML,0,175.20,910,910,115911.25,120614.00,4702.75,236525.25,4702.75,127.38,132.54,0.00,OPTIDX,,Non_Institutionals,PE,25950.00,ITM,Included,4702.75,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,17Feb2026,127.38,132.54,115911.25,120614.00,4702.75,4702.75,0.00,65,0,14,14,48235,0,0,0,
PR20,NSEFO,NIFTY 17FEB2026 CE 25900,MIS,0,79.25,130,130,9802.00,15333.50,5531.50,25135.50,5531.50,75.40,117.95,0.00,OPTIDX,,Non_Institutionals,CE,25900.00,OTM,Included,5531.50,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,17Feb2026,75.40,117.95,9802.00,15333.50,5531.50,5531.50,0.00,65,0,2,2,48232,0,0,0,
PR10,BSEFO,SENSEX 12FEB2026 PE 83300,NRML,0,0.05,3400,3400,20000.00,26535.00,6535.00,46535.00,6535.00,5.88,7.80,0.00,IO,,Non_Institutionals,PE,83300.00,OTM,Included,6535.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,5.88,7.80,20000.00,26535.00,6535.00,6535.00,0.00,20,0,170,170,827963,0,0,0,
PR07,BSEFO,SENSEX 12FEB2026 PE 82400,MIS,0,0.05,3100,3100,11078.00,7335.00,-3743.00,18413.00,-3743.00,3.57,2.37,0.00,IO,,Non_Institutionals,PE,82400.00,OTM,Included,-3743.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,3.57,2.37,11078.00,7335.00,-3743.00,-3743.00,0.00,20,0,155,155,829118,0,0,0,
PR14,BSEFO,SENSEX 12FEB2026 CE 84000,NRML,0,0.05,100,100,350.00,3385.00,3035.00,3735.00,3035.00,3.50,33.85,0.00,IO,,Non_Institutionals,CE,84000.00,OTM,Included,3035.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,3.50,33.85,350.00,3385.00,3035.00,3035.00,0.00,20,0,5,5,824824,0,0,0,
PR23,BSEFO,SENSEX 12FEB2026 PE 80500,NRML,0,0.05,600,600,930.00,30.00,-900.00,960.00,-900.00,1.55,0.05,0.00,IO,,Non_Institutionals,PE,80500.00,OTM,Included,-900.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,1.55,0.05,930.00,30.00,-900.00,-900.00,0.00,20,0,30,30,830541,0,0,0,
PR05,BSEFO,SENSEX 12FEB2026 PE 83700,MIS,0,25.10,1120,1120,62074.00,56134.00,-5940.00,118208.00,-5940.00,55.42,50.12,0.00,IO,,Non_Institutionals,PE,83700.00,ATM,Included,-5940.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,55.42,50.12,62074.00,56134.00,-5940.00,-5940.00,0.00,20,0,56,56,824886,0,0,0,
PR14,BSEFO,SENSEX 12FEB2026 CE 86900,NRML,0,0.05,100,100,205.00,85.00,-120.00,290.00,-120.00,2.05,0.85,0.00,IO,,Non_Institutionals,CE,86900.00,OTM,Included,-120.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.05,0.85,205.00,85.00,-120.00,-120.00,0.00,20,0,5,5,829389,0,0,0,
PR05,BSEFO,SENSEX 12FEB2026 PE 81100,MIS,0,0.05,400,400,840.00,20.00,-820.00,860.00,-820.00,2.10,0.05,0.00,IO,,Non_Institutionals,PE,81100.00,OTM,Included,-820.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.10,0.05,840.00,20.00,-820.00,-820.00,0.00,20,0,20,20,826165,0,0,0,
PR24,BSEFO,SENSEX 12FEB2026 PE 83800,MIS,0,124.80,2680,2680,268336.00,235990.00,-32346.00,504326.00,-32346.00,100.13,88.06,0.00,IO,,Non_Institutionals,PE,83800.00,ITM,Included,-32346.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,100.13,88.06,268336.00,235990.00,-32346.00,-32346.00,0.00,20,0,134,134,827104,0,0,0,
PR36,BSEFO,SENSEX 12FEB2026 CE 83600,NRML,0,74.70,500,500,37000.00,81696.00,44696.00,118696.00,44696.00,74.00,163.39,0.00,IO,,Non_Institutionals,CE,83600.00,ITM,Included,44696.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,74.00,163.39,37000.00,81696.00,44696.00,44696.00,0.00,20,0,25,25,825144,0,0,0,
PR09,BSEFO,SENSEX 12FEB2026 PE 83500,NRML,0,0.05,100,100,625.00,2765.00,2140.00,3390.00,2140.00,6.25,27.65,0.00,IO,,Non_Institutionals,PE,83500.00,OTM,Included,2140.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,6.25,27.65,625.00,2765.00,2140.00,2140.00,0.00,20,0,5,5,828414,0,0,0,
PR23,BSEFO,SENSEX 12FEB2026 CE 84400,NRML,0,0.10,760,760,2327.00,25327.00,23000.00,27654.00,23000.00,3.06,33.33,0.00,IO,,Non_Institutionals,CE,84400.00,OTM,Included,23000.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,3.06,33.33,2327.00,25327.00,23000.00,23000.00,0.00,20,0,38,38,828909,0,0,0,
PR16,BSEFO,SENSEX 12FEB2026 CE 84000,NRML,0,0.05,80,80,4556.00,8316.00,3760.00,12872.00,3760.00,56.95,103.95,0.00,IO,,Non_Institutionals,CE,84000.00,OTM,Included,3760.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,56.95,103.95,4556.00,8316.00,3760.00,3760.00,0.00,20,0,4,4,824824,0,0,0,
PR16,BSEFO,SENSEX 12FEB2026 PE 84200,NRML,0,526.35,360,360,135180.00,117949.00,-17231.00,253129.00,-17231.00,375.50,327.64,0.00,IO,,Non_Institutionals,PE,84200.00,ITM,Included,-17231.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,375.50,327.64,135180.00,117949.00,-17231.00,-17231.00,0.00,20,0,18,18,830498,0,0,0,
PR24,BSEFO,SENSEX 12FEB2026 CE 84200,MIS,0,0.05,500,500,4440.00,24498.00,20058.00,28938.00,20058.00,8.88,49.00,0.00,IO,,Non_Institutionals,CE,84200.00,OTM,Included,20058.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,8.88,49.00,4440.00,24498.00,20058.00,20058.00,0.00,20,0,25,25,828461,0,0,0,
PR08,BSEFO,SENSEX 12FEB2026 PE 84000,MIS,0,324.90,5200,5200,1195523.00,753052.00,-442471.00,1948575.00,-442471.00,229.91,144.82,0.00,IO,,Non_Institutionals,PE,84000.00,ITM,Included,-442471.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,229.91,144.82,1195523.00,753052.00,-442471.00,-442471.00,0.00,20,0,260,260,830030,0,0,0,
PR05,BSEFO,SENSEX 12FEB2026 PE 80800,MIS,0,0.05,400,400,920.00,40.00,-880.00,960.00,-880.00,2.30,0.10,0.00,IO,,Non_Institutionals,PE,80800.00,OTM,Included,-880.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.30,0.10,920.00,40.00,-880.00,-880.00,0.00,20,0,20,20,828715,0,0,0,
PR22,BSEFO,SENSEX 12FEB2026 CE 83700,NRML,0,0.05,1400,1400,140.00,3640.00,3500.00,3780.00,3500.00,0.10,2.60,0.00,IO,,Non_Institutionals,CE,83700.00,ATM,Included,3500.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,0.10,2.60,140.00,3640.00,3500.00,3500.00,0.00,20,0,70,70,827331,0,0,0,
PR16,BSEFO,SENSEX 12FEB2026 CE 87600,NRML,0,0.05,560,560,952.00,112.00,-840.00,1064.00,-840.00,1.70,0.20,0.00,IO,,Non_Institutionals,CE,87600.00,OTM,Included,-840.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,1.70,0.20,952.00,112.00,-840.00,-840.00,0.00,20,0,28,28,827737,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 CE 85700,MIS,0,0.05,1100,1100,3685.00,3575.00,-110.00,7260.00,-110.00,3.35,3.25,0.00,IO,,Non_Institutionals,CE,85700.00,OTM,Included,-110.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,3.35,3.25,3685.00,3575.00,-110.00,-110.00,0.00,20,0,55,55,824665,0,0,0,
PR05,BSEFO,SENSEX 12FEB2026 PE 81300,MIS,0,0.05,640,640,1312.00,1376.00,64.00,2688.00,64.00,2.05,2.15,0.00,IO,,Non_Institutionals,PE,81300.00,OTM,Included,64.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.05,2.15,1312.00,1376.00,64.00,64.00,0.00,20,0,32,32,826648,0,0,0,
PR05,BSEFO,SENSEX 12FEB2026 PE 81600,MIS,0,0.05,800,800,1560.00,540.00,-1020.00,2100.00,-1020.00,1.95,0.68,0.00,IO,,Non_Institutionals,PE,81600.00,OTM,Included,-1020.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,1.95,0.68,1560.00,540.00,-1020.00,-1020.00,0.00,20,0,40,40,825350,0,0,0,
PR05,NSEFO,NIFTY 17FEB2026 PE 26000,NRML,0,210.65,6370,6370,1104694.50,762654.75,-342039.75,1867349.25,-342039.75,173.42,119.73,0.00,OPTIDX,,Non_Institutionals,PE,26000.00,ITM,Included,-342039.75,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,17Feb2026,173.42,119.73,1104694.50,762654.75,-342039.75,-342039.75,0.00,65,0,98,98,48237,0,0,0,
PR14,BSEFO,SENSEX 12FEB2026 PE 83700,NRML,0,25.10,400,400,33891.00,20322.00,-13569.00,54213.00,-13569.00,84.73,50.81,0.00,IO,,Non_Institutionals,PE,83700.00,ATM,Included,-13569.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,84.73,50.81,33891.00,20322.00,-13569.00,-13569.00,0.00,20,0,20,20,824886,0,0,0,
PR10,BSEFO,SENSEX 12FEB2026 PE 83900,NRML,0,224.40,3240,3240,418717.00,370269.00,-48448.00,788986.00,-48448.00,129.23,114.28,0.00,IO,,Non_Institutionals,PE,83900.00,ITM,Included,-48448.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,129.23,114.28,418717.00,370269.00,-48448.00,-48448.00,0.00,20,0,162,162,825357,0,0,0,
PR20,NSEFO,NIFTY 17FEB2026 PE 26000,NRML,0,210.65,2730,2730,412928.75,330863.00,-82065.75,743791.75,-82065.75,151.26,121.20,0.00,OPTIDX,,Non_Institutionals,PE,26000.00,ITM,Included,-82065.75,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,17Feb2026,151.26,121.20,412928.75,330863.00,-82065.75,-82065.75,0.00,65,0,42,42,48237,0,0,0,
PR10,BSEFO,SENSEX 12FEB2026 PE 83600,NRML,0,0.05,3240,3240,54240.00,123429.00,69189.00,177669.00,69189.00,16.74,38.10,0.00,IO,,Non_Institutionals,PE,83600.00,OTM,Included,69189.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,16.74,38.10,54240.00,123429.00,69189.00,69189.00,0.00,20,0,162,162,826651,0,0,0,
PR16,BSEFO,SENSEX 12FEB2026 CE 87700,NRML,0,0.05,280,280,476.00,84.00,-392.00,560.00,-392.00,1.70,0.30,0.00,IO,,Non_Institutionals,CE,87700.00,OTM,Included,-392.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,1.70,0.30,476.00,84.00,-392.00,-392.00,0.00,20,0,14,14,825966,0,0,0,
PR23,BSEFO,SENSEX 12FEB2026 PE 84200,NRML,0,526.35,60,60,36702.00,21648.00,-15054.00,58350.00,-15054.00,611.70,360.80,0.00,IO,,Non_Institutionals,PE,84200.00,ITM,Included,-15054.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,611.70,360.80,36702.00,21648.00,-15054.00,-15054.00,0.00,20,0,3,3,830498,0,0,0,
PR20,BSEFO,SENSEX 12FEB2026 CE 84300,NRML,0,0.05,540,540,92649.00,117331.00,24682.00,209980.00,24682.00,171.57,217.28,0.00,IO,,Non_Institutionals,CE,84300.00,OTM,Included,24682.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,171.57,217.28,92649.00,117331.00,24682.00,24682.00,0.00,20,0,27,27,831199,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 PE 83500,NRML,0,0.05,900,900,29630.00,12660.00,-16970.00,42290.00,-16970.00,32.92,14.07,0.00,IO,,Non_Institutionals,PE,83500.00,OTM,Included,-16970.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,32.92,14.07,29630.00,12660.00,-16970.00,-16970.00,0.00,20,0,45,45,828414,0,0,0,
